flight_id,flight_date,terminal,aircraft_type,arrival_time,scheduled_turnaround_min,actual_turnaround_min,delay_minutes,departure_time
FL05145,2024-12-08,T1,B737,21:31:00,50,51,1,22:22:00
FL05146,2024-11-27,T1,B787,22:24:00,45,68,23,23:32:00
FL05147,2024-12-06,T3,A320,01:46:00,50,59,9,02:45:00
FL05148,2024-12-06,T2,A320,20:55:00,45,46,1,21:41:00
FL05149,2024-12-02,T1,A321,17:45:00,45,48,3,18:33:00
FL05150,2024-06-30,T2,B737,14:42:00,50,65,15,15:47:00
FL05151,2024-06-13,T1,A320,02:18:00,50,60,10,03:18:00
FL05152,2024-09-20,T1,B737,10:14:00,40,53,13,11:07:00
FL05153,2024-07-28,T1,A320,14:22:00,55,75,20,15:37:00
FL05154,2024-01-11,T2,A321,04:32:00,55,61,6,05:33:00
FL05155,2024-06-30,T2,B787,06:55:00,40,52,12,07:47:00
FL05156,2024-09-07,T2,B787,08:25:00,40,58,18,09:23:00
FL05157,2024-05-17,T3,B737,12:12:00,55,65,10,13:17:00
FL05158,2024-08-05,T3,A320,07:03:00,50,49,0,07:52:00
FL05159,2024-08-26,T3,A321,23:50:00,55,51,0,00:41:00
FL05160,2024-12-02,T2,A321,06:29:00,45,55,10,07:24:00
FL05161,2024-03-27,T3,B787,05:41:00,40,40,0,06:21:00
FL05162,2024-10-24,T1,A320,15:45:00,55,57,2,16:42:00
FL05163,2024-10-19,T2,A321,10:13:00,50,63,13,11:16:00
FL05164,2024-04-01,T1,A320,08:12:00,55,50,0,09:02:00
FL05165,2024-07-26,T1,B737,03:11:00,40,63,23,04:14:00
FL05166,2024-07-22,T2,A321,08:18:00,45,60,15,09:18:00
FL05167,2024-07-04,T1,B737,13:41:00,50,68,18,14:49:00
FL05168,2024-03-25,T2,B787,20:56:00,50,49,0,21:45:00
FL05169,2024-11-10,T3,B787,03:46:00,45,58,13,04:44:00
FL05170,2024-05-31,T2,A320,23:14:00,50,51,1,00:05:00
FL05171,2024-06-04,T2,B737,02:18:00,50,54,4,03:12:00
FL05172,2024-10-19,T1,B787,14:15:00,55,65,10,15:20:00
FL05173,2024-01-21,T1,B787,13:36:00,50,57,7,14:33:00
FL05174,2024-06-09,T1,A321,19:32:00,40,41,1,20:13:00
FL05175,2024-12-04,T1,A321,18:58:00,45,67,22,20:05:00
FL05176,2024-06-04,T1,A321,18:06:00,40,39,0,18:45:00
FL05177,2024-05-22,T1,A321,01:43:00,45,57,12,02:40:00
FL05178,2024-09-13,T1,A320,14:30:00,50,54,4,15:24:00
FL05179,2024-04-16,T1,B737,11:07:00,45,63,18,12:10:00
FL05180,2024-10-10,T1,A320,04:32:00,50,67,17,05:39:00
FL05181,2024-02-19,T2,A321,17:09:00,50,67,17,18:16:00
FL05182,2024-02-04,T1,B737,19:30:00,45,63,18,20:33:00
FL05183,2024-08-11,T1,B787,03:03:00,50,52,2,03:55:00
FL05184,2024-06-04,T2,A321,17:31:00,40,38,0,18:09:00
FL05185,2024-07-09,T3,B737,19:02:00,45,40,0,19:42:00
FL05186,2024-07-02,T3,B737,04:52:00,45,52,7,05:44:00
FL05187,2024-08-24,T2,A321,23:14:00,45,49,4,00:03:00
FL05188,2024-10-23,T3,A320,21:07:00,50,56,6,22:03:00
FL05189,2024-11-18,T1,A321,20:41:00,40,54,14,21:35:00
FL05190,2024-10-30,T1,B737,02:56:00,45,66,21,04:02:00
FL05191,2024-12-07,T1,A320,22:02:00,50,46,0,22:48:00
FL05192,2024-02-27,T3,A320,00:57:00,55,55,0,01:52:00
FL05193,2024-02-08,T2,A320,21:32:00,55,73,18,22:45:00
FL05194,2024-08-28,T1,A320,05:07:00,55,59,4,06:06:00
FL05195,2024-01-25,T2,B737,21:51:00,40,44,4,22:35:00
FL05196,2024-11-11,T2,B737,16:16:00,50,47,0,17:03:00
FL05197,2024-04-26,T1,A321,18:48:00,50,50,0,19:38:00
FL05198,2024-12-07,T2,B737,20:51:00,55,77,22,22:08:00
FL05199,2024-08-27,T2,A321,21:10:00,40,49,9,21:59:00
FL05200,2024-06-23,T1,B787,11:39:00,50,56,6,12:35:00
FL05201,2024-12-05,T2,B737,01:22:00,55,58,3,02:20:00
FL05202,2024-08-15,T3,A321,20:09:00,40,38,0,20:47:00
FL05203,2024-09-09,T1,A320,04:11:00,55,55,0,05:06:00
FL05204,2024-04-20,T1,A320,22:58:00,45,57,12,23:55:00
FL05205,2024-08-28,T1,B737,13:15:00,45,66,21,14:21:00
FL05206,2024-08-11,T1,B787,14:56:00,40,64,24,16:00:00
FL05207,2024-10-24,T1,A320,03:29:00,50,50,0,04:19:00
FL05208,2024-02-21,T1,A321,13:35:00,55,79,24,14:54:00
FL05209,2024-08-08,T1,A321,10:08:00,45,40,0,10:48:00
FL05210,2024-10-30,T3,A320,07:26:00,55,61,6,08:27:00
FL05211,2024-10-14,T2,A320,07:39:00,40,57,17,08:36:00
FL05212,2024-05-31,T3,A320,16:07:00,40,37,0,16:44:00
FL05213,2024-04-27,T2,B787,07:51:00,50,73,23,09:04:00
FL05214,2024-10-05,T1,B787,06:09:00,50,56,6,07:05:00
FL05215,2024-05-14,T3,B737,14:59:00,55,52,0,15:51:00
FL05216,2024-07-27,T1,A321,15:22:00,45,49,4,16:11:00
FL05217,2024-05-06,T2,B737,02:16:00,45,45,0,03:01:00
FL05218,2024-10-19,T3,B737,06:06:00,45,69,24,07:15:00
FL05219,2024-01-07,T3,A321,15:11:00,50,65,15,16:16:00
FL05220,2024-08-09,T2,A321,03:03:00,45,56,11,03:59:00
FL05221,2024-03-17,T2,A321,21:50:00,40,35,0,22:25:00
FL05222,2024-12-03,T3,B737,07:51:00,40,36,0,08:27:00
FL05223,2024-12-16,T3,B787,23:18:00,45,58,13,00:16:00
FL05224,2024-10-04,T3,A321,10:53:00,50,73,23,12:06:00
FL05225,2024-11-29,T2,A320,12:28:00,45,59,14,13:27:00
FL05226,2024-12-03,T1,B787,08:56:00,40,60,20,09:56:00
FL05227,2024-08-14,T3,B787,13:21:00,45,69,24,14:30:00
FL05228,2024-10-01,T2,B787,21:13:00,55,55,0,22:08:00
FL05229,2024-12-16,T3,B787,15:19:00,40,44,4,16:03:00
FL05230,2024-10-21,T2,A321,08:29:00,55,59,4,09:28:00
FL05231,2024-04-26,T3,B737,10:29:00,50,62,12,11:31:00
FL05232,2024-10-18,T2,A320,16:41:00,55,72,17,17:53:00
FL05233,2024-09-27,T2,A320,18:16:00,40,42,2,18:58:00
FL05234,2024-06-05,T3,B737,21:45:00,45,59,14,22:44:00
FL05235,2024-02-29,T2,B737,15:15:00,50,51,1,16:06:00
FL05236,2024-07-02,T2,B787,23:03:00,50,54,4,23:57:00
FL05237,2024-05-23,T2,A321,17:13:00,55,74,19,18:27:00
FL05238,2024-06-09,T2,A320,20:34:00,50,45,0,21:19:00
FL05239,2024-03-29,T2,B787,02:31:00,55,71,16,03:42:00
FL05240,2024-01-16,T2,B787,17:08:00,45,54,9,18:02:00
FL05241,2024-09-05,T2,A321,20:18:00,40,44,4,21:02:00
FL05242,2024-04-07,T2,A320,21:46:00,45,61,16,22:47:00
FL05243,2024-04-13,T3,B737,07:43:00,40,37,0,08:20:00
FL05244,2024-10-26,T2,B787,18:56:00,55,72,17,20:08:00
FL05245,2024-08-22,T1,A320,04:30:00,50,53,3,05:23:00
FL05246,2024-11-02,T3,A320,19:46:00,40,47,7,20:33:00
FL05247,2024-09-30,T3,B787,07:39:00,55,55,0,08:34:00
FL05248,2024-09-17,T1,A320,01:44:00,50,63,13,02:47:00
FL05249,2024-08-26,T2,A321,21:45:00,50,46,0,22:31:00
FL05250,2024-09-18,T1,A320,02:41:00,55,61,6,03:42:00
FL05251,2024-11-27,T1,A321,05:50:00,50,74,24,07:04:00
FL05252,2024-04-24,T1,B787,07:13:00,55,60,5,08:13:00
FL05253,2024-09-24,T3,A320,14:11:00,50,57,7,15:08:00
FL05254,2024-01-12,T2,A321,02:19:00,45,61,16,03:20:00
FL05255,2024-03-13,T3,A321,19:15:00,40,37,0,19:52:00
FL05256,2024-12-27,T2,A320,01:26:00,55,66,11,02:32:00
FL05257,2024-10-31,T1,B787,03:02:00,55,58,3,04:00:00
FL05258,2024-06-26,T3,B737,06:07:00,45,62,17,07:09:00
FL05259,2024-09-16,T2,B737,02:08:00,50,59,9,03:07:00
FL05260,2024-09-15,T2,A320,21:09:00,40,49,9,21:58:00
FL05261,2024-09-26,T1,A320,11:09:00,40,38,0,11:47:00
FL05262,2024-11-15,T3,B737,23:21:00,55,63,8,00:24:00
FL05263,2024-04-29,T3,B787,02:28:00,40,64,24,03:32:00
FL05264,2024-06-17,T3,A321,16:24:00,45,66,21,17:30:00
FL05265,2024-03-08,T3,B737,14:11:00,40,48,8,14:59:00
FL05266,2024-02-28,T3,B787,10:27:00,40,48,8,11:15:00
FL05267,2024-05-09,T3,B737,07:25:00,40,62,22,08:27:00
FL05268,2024-09-22,T3,B787,14:43:00,55,76,21,15:59:00
FL05269,2024-03-15,T1,B737,04:53:00,40,52,12,05:45:00
FL05270,2024-03-30,T2,B787,19:26:00,50,47,0,20:13:00
FL05271,2024-12-22,T1,B787,04:09:00,40,40,0,04:49:00
FL05272,2024-06-02,T2,B787,14:37:00,50,52,2,15:29:00
FL05273,2024-08-05,T2,A321,15:47:00,40,53,13,16:40:00
FL05274,2024-01-28,T2,B787,16:14:00,55,51,0,17:05:00
FL05275,2024-05-09,T3,B737,22:05:00,40,39,0,22:44:00
FL05276,2024-03-06,T3,B787,17:28:00,55,73,18,18:41:00
FL05277,2024-05-23,T2,B787,13:08:00,45,48,3,13:56:00
FL05278,2024-11-08,T2,A320,16:23:00,45,50,5,17:13:00
FL05279,2024-10-03,T3,B787,14:48:00,45,55,10,15:43:00
FL05280,2024-04-12,T3,B787,14:49:00,40,54,14,15:43:00
FL05281,2024-11-09,T2,A320,01:09:00,50,46,0,01:55:00
FL05282,2024-02-06,T2,A321,10:24:00,45,46,1,11:10:00
FL05283,2024-09-05,T1,B787,14:34:00,45,44,0,15:18:00
FL05284,2024-06-04,T3,A320,18:55:00,40,59,19,19:54:00
FL05285,2024-05-11,T3,B787,23:07:00,55,50,0,23:57:00
FL05286,2024-02-16,T2,A321,22:06:00,55,77,22,23:23:00
FL05287,2024-07-13,T1,B737,07:50:00,45,60,15,08:50:00
FL05288,2024-04-12,T3,B787,01:30:00,40,38,0,02:08:00
FL05289,2024-11-23,T1,B737,08:49:00,50,53,3,09:42:00
FL05290,2024-06-19,T1,A320,11:00:00,55,79,24,12:19:00
FL05291,2024-03-29,T3,B787,12:18:00,40,49,9,13:07:00
FL05292,2024-09-02,T2,A320,12:05:00,50,71,21,13:16:00
FL05293,2024-02-27,T1,B737,14:31:00,50,62,12,15:33:00
FL05294,2024-04-14,T2,B787,03:11:00,40,44,4,03:55:00
FL05295,2024-06-28,T3,B737,21:05:00,40,62,22,22:07:00
FL05296,2024-03-09,T1,A320,02:17:00,50,55,5,03:12:00
FL05297,2024-10-28,T2,A321,05:44:00,55,66,11,06:50:00
FL05298,2024-06-01,T1,A321,20:03:00,45,65,20,21:08:00
FL05299,2024-01-25,T1,A321,16:48:00,40,52,12,17:40:00
FL05300,2024-02-04,T1,A320,08:22:00,40,46,6,09:08:00
FL05301,2024-01-15,T3,A321,03:22:00,40,57,17,04:19:00
FL05302,2024-04-15,T2,B787,09:32:00,50,57,7,10:29:00
FL05303,2024-08-05,T1,A321,03:11:00,45,57,12,04:08:00
FL05304,2024-03-14,T2,B737,00:04:00,55,71,16,01:15:00
FL05305,2024-12-09,T3,B787,21:00:00,40,62,22,22:02:00
FL05306,2024-10-11,T1,B737,05:10:00,40,51,11,06:01:00
FL05307,2024-02-07,T1,B737,09:08:00,55,59,4,10:07:00
FL05308,2024-07-15,T1,B737,00:55:00,45,54,9,01:49:00
FL05309,2024-10-06,T2,B737,07:22:00,50,64,14,08:26:00
FL05310,2024-10-01,T2,B787,21:00:00,55,72,17,22:12:00
FL05311,2024-06-22,T1,A320,14:29:00,40,58,18,15:27:00
FL05312,2024-10-31,T2,B787,20:20:00,40,42,2,21:02:00
FL05313,2024-02-13,T2,A321,09:44:00,50,65,15,10:49:00
FL05314,2024-06-02,T1,A321,12:31:00,40,45,5,13:16:00
FL05315,2024-06-01,T1,A320,05:59:00,50,62,12,07:01:00
FL05316,2024-10-17,T1,A321,13:38:00,55,53,0,14:31:00
FL05317,2024-05-21,T3,B787,00:29:00,55,68,13,01:37:00
FL05318,2024-09-12,T1,A321,01:47:00,55,78,23,03:05:00
FL05319,2024-11-07,T1,A321,14:03:00,55,72,17,15:15:00
FL05320,2024-05-13,T1,B737,11:56:00,45,61,16,12:57:00
FL05321,2024-02-01,T1,B787,14:50:00,45,41,0,15:31:00
FL05322,2024-01-26,T1,B737,15:59:00,50,64,14,17:03:00
FL05323,2024-09-11,T1,A320,14:52:00,55,52,0,15:44:00
FL05324,2024-08-10,T1,B787,12:11:00,50,60,10,13:11:00
FL05325,2024-02-25,T1,B737,10:05:00,50,45,0,10:50:00
FL05326,2024-10-19,T3,B787,07:36:00,45,56,11,08:32:00
FL05327,2024-05-04,T2,A321,10:14:00,45,51,6,11:05:00
FL05328,2024-08-17,T3,A320,11:37:00,40,53,13,12:30:00
FL05329,2024-02-22,T3,A321,11:13:00,55,74,19,12:27:00
FL05330,2024-04-10,T1,A321,21:10:00,50,54,4,22:04:00
FL05331,2024-11-29,T1,B787,09:02:00,50,64,14,10:06:00
FL05332,2024-10-18,T1,A320,14:16:00,40,47,7,15:03:00
FL05333,2024-12-22,T1,B787,14:56:00,40,48,8,15:44:00
FL05334,2024-09-23,T2,A321,04:37:00,45,55,10,05:32:00
FL05335,2024-10-09,T2,A320,09:11:00,40,60,20,10:11:00
FL05336,2024-01-02,T3,A320,01:50:00,40,58,18,02:48:00
FL05337,2024-01-22,T2,A321,06:24:00,50,72,22,07:36:00
FL05338,2024-03-06,T3,B787,12:40:00,40,35,0,13:15:00
FL05339,2024-07-30,T1,A321,20:14:00,55,78,23,21:32:00
FL05340,2024-08-23,T3,A321,11:33:00,50,68,18,12:41:00
FL05341,2024-01-17,T3,A321,06:44:00,50,62,12,07:46:00
FL05342,2024-01-14,T2,B787,22:38:00,50,74,24,23:52:00
FL05343,2024-01-07,T3,A320,20:32:00,40,37,0,21:09:00
FL05344,2024-11-30,T1,B737,00:21:00,40,63,23,01:24:00
FL05345,2024-08-09,T1,A321,11:17:00,50,58,8,12:15:00
FL05346,2024-04-13,T1,A320,10:10:00,45,56,11,11:06:00
FL05347,2024-01-01,T1,B737,20:31:00,55,73,18,21:44:00
FL05348,2024-10-13,T2,A320,00:07:00,45,53,8,01:00:00
FL05349,2024-09-03,T3,B787,11:41:00,50,65,15,12:46:00
FL05350,2024-03-31,T3,B737,08:48:00,55,74,19,10:02:00
FL05351,2024-11-09,T3,B737,10:01:00,45,47,2,10:48:00
FL05352,2024-11-07,T3,B737,10:56:00,55,61,6,11:57:00
FL05353,2024-08-01,T1,A321,02:45:00,55,63,8,03:48:00
FL05354,2024-02-12,T2,B737,14:08:00,55,51,0,14:59:00
FL05355,2024-03-14,T3,B787,08:15:00,55,55,0,09:10:00
FL05356,2024-08-29,T3,B787,09:49:00,40,46,6,10:35:00
FL05357,2024-02-18,T2,B737,07:08:00,50,73,23,08:21:00
FL05358,2024-12-29,T3,A320,12:53:00,55,53,0,13:46:00
FL05359,2024-11-11,T2,A321,02:42:00,40,60,20,03:42:00
FL05360,2024-08-09,T3,A320,06:05:00,45,68,23,07:13:00
FL05361,2024-12-15,T2,A321,21:02:00,45,43,0,21:45:00
FL05362,2024-05-23,T3,A321,01:11:00,40,64,24,02:15:00
FL05363,2024-11-24,T1,B787,10:54:00,45,67,22,12:01:00
FL05364,2024-07-27,T3,A321,04:28:00,45,55,10,05:23:00
FL05365,2024-04-08,T1,B737,06:54:00,40,54,14,07:48:00
FL05366,2024-07-06,T2,A321,21:08:00,40,50,10,21:58:00
FL05367,2024-04-23,T1,B787,16:55:00,40,58,18,17:53:00
FL05368,2024-06-23,T3,B787,11:14:00,40,42,2,11:56:00
FL05369,2024-09-27,T1,A321,18:03:00,45,42,0,18:45:00
FL05370,2024-03-03,T1,A321,00:05:00,55,57,2,01:02:00
FL05371,2024-10-10,T3,A321,16:21:00,40,58,18,17:19:00
FL05372,2024-08-12,T2,A320,09:29:00,50,57,7,10:26:00
FL05373,2024-06-09,T1,B737,06:46:00,55,56,1,07:42:00
FL05374,2024-02-05,T3,A321,20:40:00,45,41,0,21:21:00
FL05375,2024-05-20,T1,B737,00:25:00,55,54,0,01:19:00
FL05376,2024-11-13,T2,B787,17:08:00,45,53,8,18:01:00
FL05377,2024-07-14,T2,B737,16:25:00,40,39,0,17:04:00
FL05378,2024-05-30,T2,A321,06:29:00,45,43,0,07:12:00
FL05379,2024-09-25,T1,B787,11:49:00,40,51,11,12:40:00
FL05380,2024-12-09,T3,A321,09:30:00,45,59,14,10:29:00
FL05381,2024-02-09,T2,B737,12:33:00,40,35,0,13:08:00
FL05382,2024-08-25,T3,B737,02:25:00,45,55,10,03:20:00
FL05383,2024-08-09,T2,A320,23:31:00,50,55,5,00:26:00
FL05384,2024-10-07,T1,B737,13:04:00,40,57,17,14:01:00
FL05385,2024-08-12,T1,B787,21:12:00,40,45,5,21:57:00
FL05386,2024-06-02,T2,A321,08:45:00,50,61,11,09:46:00
FL05387,2024-10-06,T3,B737,00:12:00,40,38,0,00:50:00
FL05388,2024-12-18,T3,A321,15:02:00,55,65,10,16:07:00
FL05389,2024-02-08,T2,A320,06:23:00,55,61,6,07:24:00
FL05390,2024-08-04,T1,A321,09:15:00,45,62,17,10:17:00
FL05391,2024-08-31,T3,A321,14:46:00,55,78,23,16:04:00
FL05392,2024-04-18,T3,B737,23:42:00,45,44,0,00:26:00
FL05393,2024-03-01,T1,B737,00:18:00,45,66,21,01:24:00
FL05394,2024-07-16,T3,A321,09:34:00,55,78,23,10:52:00
FL05395,2024-10-02,T2,A320,12:30:00,50,57,7,13:27:00
FL05396,2024-06-20,T1,B787,16:43:00,50,57,7,17:40:00
FL05397,2024-09-28,T2,B787,06:58:00,45,42,0,07:40:00
FL05398,2024-09-27,T1,B787,22:40:00,50,73,23,23:53:00
FL05399,2024-02-11,T2,B787,06:58:00,40,43,3,07:41:00
FL05400,2024-07-07,T2,A321,02:01:00,50,62,12,03:03:00
FL05401,2024-09-16,T2,A321,07:11:00,40,52,12,08:03:00
FL05402,2024-05-31,T3,A321,00:43:00,55,78,23,02:01:00
FL05403,2024-05-10,T3,A321,22:20:00,45,68,23,23:28:00
FL05404,2024-04-23,T2,A320,06:20:00,45,54,9,07:14:00
FL05405,2024-08-09,T2,A321,02:24:00,45,63,18,03:27:00
FL05406,2024-02-23,T1,A321,22:30:00,50,65,15,23:35:00
FL05407,2024-12-03,T3,A321,06:02:00,45,54,9,06:56:00
FL05408,2024-10-22,T2,B737,17:53:00,50,51,1,18:44:00
FL05409,2024-02-11,T3,B787,18:08:00,45,48,3,18:56:00
FL05410,2024-04-02,T1,B737,05:54:00,40,61,21,06:55:00
FL05411,2024-09-16,T2,A320,13:19:00,50,60,10,14:19:00
FL05412,2024-10-07,T3,A320,19:47:00,40,36,0,20:23:00
FL05413,2024-12-21,T1,B787,19:24:00,40,57,17,20:21:00
FL05414,2024-07-10,T2,B787,13:45:00,55,72,17,14:57:00
FL05415,2024-05-04,T3,A321,19:11:00,55,69,14,20:20:00
FL05416,2024-10-22,T1,B787,06:37:00,40,47,7,07:24:00
FL05417,2024-12-13,T1,A320,14:39:00,45,62,17,15:41:00
FL05418,2024-12-06,T3,A321,07:42:00,55,53,0,08:35:00
FL05419,2024-02-04,T2,A320,13:27:00,55,63,8,14:30:00
FL05420,2024-02-16,T3,B737,03:06:00,40,43,3,03:49:00
FL05421,2024-06-01,T1,A321,12:11:00,40,48,8,12:59:00
FL05422,2024-08-25,T1,A321,20:13:00,40,45,5,20:58:00
FL05423,2024-01-05,T2,B737,23:31:00,50,64,14,00:35:00
FL05424,2024-05-04,T3,A320,07:08:00,50,57,7,08:05:00
FL05425,2024-11-23,T2,B787,14:17:00,50,73,23,15:30:00
FL05426,2024-03-27,T2,A321,21:47:00,50,61,11,22:48:00
FL05427,2024-01-03,T1,B787,03:56:00,50,66,16,05:02:00
FL05428,2024-06-13,T3,B737,20:17:00,50,49,0,21:06:00
FL05429,2024-08-10,T3,A320,21:50:00,55,53,0,22:43:00
FL05430,2024-12-14,T1,A320,12:50:00,50,71,21,14:01:00
FL05431,2024-10-23,T1,A320,12:37:00,45,68,23,13:45:00
FL05432,2024-12-08,T3,B787,02:15:00,50,57,7,03:12:00
FL05433,2024-12-06,T2,B787,13:11:00,40,46,6,13:57:00
FL05434,2024-01-25,T2,B787,02:50:00,45,42,0,03:32:00
FL05435,2024-02-08,T3,B787,02:38:00,50,48,0,03:26:00
FL05436,2024-04-14,T2,A321,03:20:00,50,61,11,04:21:00
FL05437,2024-01-05,T2,B787,16:01:00,40,55,15,16:56:00
FL05438,2024-05-15,T1,B737,09:42:00,40,52,12,10:34:00
FL05439,2024-01-04,T2,A321,14:35:00,40,49,9,15:24:00
FL05440,2024-06-17,T1,A320,06:10:00,45,46,1,06:56:00
FL05441,2024-11-11,T2,B787,01:42:00,45,48,3,02:30:00
FL05442,2024-11-05,T3,B787,16:41:00,45,53,8,17:34:00
FL05443,2024-03-18,T1,A321,19:08:00,55,71,16,20:19:00
FL05444,2024-01-19,T3,A320,22:16:00,55,71,16,23:27:00
FL05445,2024-07-23,T1,A320,16:15:00,55,59,4,17:14:00
FL05446,2024-12-20,T2,B737,13:17:00,45,67,22,14:24:00
FL05447,2024-11-19,T3,A321,20:53:00,55,59,4,21:52:00
FL05448,2024-02-02,T1,B737,10:57:00,55,68,13,12:05:00
FL05449,2024-05-29,T3,A321,14:41:00,40,58,18,15:39:00
FL05450,2024-07-11,T3,A321,20:20:00,40,47,7,21:07:00
FL05451,2024-05-18,T2,A321,12:12:00,55,52,0,13:04:00
FL05452,2024-09-28,T1,A320,07:02:00,55,65,10,08:07:00
FL05453,2024-07-14,T2,B737,09:31:00,55,60,5,10:31:00
FL05454,2024-05-06,T3,B737,02:50:00,55,53,0,03:43:00
FL05455,2024-12-14,T1,B787,23:25:00,40,37,0,00:02:00
FL05456,2024-08-18,T3,B737,02:52:00,40,36,0,03:28:00
FL05457,2024-02-13,T3,B787,11:02:00,55,79,24,12:21:00
FL05458,2024-08-17,T1,B787,07:32:00,40,49,9,08:21:00
FL05459,2024-08-03,T3,A320,05:49:00,50,45,0,06:34:00
FL05460,2024-08-31,T1,B787,08:13:00,40,64,24,09:17:00
FL05461,2024-01-09,T1,A321,10:19:00,40,35,0,10:54:00
FL05462,2024-09-06,T1,A321,17:07:00,55,50,0,17:57:00
FL05463,2024-07-18,T3,A320,18:36:00,50,70,20,19:46:00
FL05464,2024-11-29,T2,A321,15:18:00,45,60,15,16:18:00
FL05465,2024-03-19,T3,A321,00:05:00,40,44,4,00:49:00
FL05466,2024-09-01,T3,B737,04:47:00,50,45,0,05:32:00
FL05467,2024-07-08,T1,A320,19:29:00,50,60,10,20:29:00
FL05468,2024-03-26,T2,A321,10:07:00,55,54,0,11:01:00
FL05469,2024-09-27,T1,A320,07:36:00,50,64,14,08:40:00
FL05470,2024-09-18,T3,A320,20:25:00,55,67,12,21:32:00
FL05471,2024-01-01,T2,A321,20:35:00,50,47,0,21:22:00
FL05472,2024-01-20,T1,A321,17:09:00,45,47,2,17:56:00
FL05473,2024-05-09,T3,B787,10:23:00,45,54,9,11:17:00
FL05474,2024-11-21,T3,A320,06:15:00,55,52,0,07:07:00
FL05475,2024-09-14,T2,A320,07:26:00,45,58,13,08:24:00
FL05476,2024-05-10,T3,A321,13:54:00,40,36,0,14:30:00
FL05477,2024-01-07,T3,B787,18:49:00,55,61,6,19:50:00
FL05478,2024-12-05,T3,B737,13:30:00,50,65,15,14:35:00
FL05479,2024-08-28,T3,A321,23:44:00,40,52,12,00:36:00
FL05480,2024-07-10,T2,B787,18:39:00,55,59,4,19:38:00
FL05481,2024-11-05,T3,A320,23:31:00,55,59,4,00:30:00
FL05482,2024-10-23,T3,A320,15:58:00,55,62,7,17:00:00
FL05483,2024-04-24,T3,A321,14:08:00,55,61,6,15:09:00
FL05484,2024-04-11,T2,B787,13:28:00,50,51,1,14:19:00
FL05485,2024-12-03,T2,A321,16:18:00,50,70,20,17:28:00
FL05486,2024-11-14,T1,A320,06:55:00,45,63,18,07:58:00
FL05487,2024-01-01,T2,B787,12:05:00,55,65,10,13:10:00
FL05488,2024-01-25,T3,B787,07:33:00,45,61,16,08:34:00
FL05489,2024-07-27,T2,A320,21:54:00,40,43,3,22:37:00
FL05490,2024-05-22,T2,A320,20:16:00,50,49,0,21:05:00
FL05491,2024-07-15,T2,B737,02:29:00,55,71,16,03:40:00
FL05492,2024-05-24,T3,B737,12:38:00,50,48,0,13:26:00
FL05493,2024-05-28,T1,A320,12:58:00,40,43,3,13:41:00
FL05494,2024-06-29,T1,B787,16:12:00,45,57,12,17:09:00
FL05495,2024-02-24,T1,A320,12:42:00,50,74,24,13:56:00
FL05496,2024-12-28,T1,A321,16:41:00,50,58,8,17:39:00
FL05497,2024-05-17,T2,A320,23:36:00,55,50,0,00:26:00
FL05498,2024-07-27,T1,B787,22:19:00,50,71,21,23:30:00
FL05499,2024-07-03,T2,B737,01:15:00,55,71,16,02:26:00
FL05500,2024-03-05,T2,A320,09:58:00,45,67,22,11:05:00
FL05501,2024-02-06,T1,B737,21:33:00,55,55,0,22:28:00
FL05502,2024-04-21,T3,A321,03:44:00,45,45,0,04:29:00
FL05503,2024-09-19,T1,B787,01:52:00,40,48,8,02:40:00
FL05504,2024-03-16,T1,B737,04:10:00,45,55,10,05:05:00
FL05505,2024-10-22,T2,A321,20:56:00,45,45,0,21:41:00
FL05506,2024-06-26,T2,B787,14:00:00,40,54,14,14:54:00
FL05507,2024-09-10,T1,B787,11:53:00,40,45,5,12:38:00
FL05508,2024-01-01,T1,B737,18:26:00,50,58,8,19:24:00
FL05509,2024-05-27,T3,B737,02:04:00,45,48,3,02:52:00
FL05510,2024-12-29,T3,B737,19:58:00,55,56,1,20:54:00
FL05511,2024-06-07,T3,B787,18:12:00,40,58,18,19:10:00
FL05512,2024-11-19,T2,B787,17:50:00,40,42,2,18:32:00
FL05513,2024-09-24,T3,B787,14:43:00,50,56,6,15:39:00
FL05514,2024-05-29,T2,B737,21:19:00,45,49,4,22:08:00
FL05515,2024-05-08,T2,B737,00:29:00,50,55,5,01:24:00
FL05516,2024-05-05,T1,A321,04:40:00,55,69,14,05:49:00
FL05517,2024-01-01,T3,A320,15:23:00,45,45,0,16:08:00
FL05518,2024-04-26,T1,A321,21:00:00,40,46,6,21:46:00
FL05519,2024-05-28,T1,A320,21:11:00,55,72,17,22:23:00
FL05520,2024-09-25,T2,A321,06:07:00,50,66,16,07:13:00
FL05521,2024-07-07,T3,B737,08:14:00,45,52,7,09:06:00
FL05522,2024-05-20,T1,B787,17:28:00,55,71,16,18:39:00
FL05523,2024-04-14,T2,A320,11:57:00,40,41,1,12:38:00
FL05524,2024-09-08,T1,B787,16:56:00,50,53,3,17:49:00
FL05525,2024-10-07,T3,A320,22:17:00,50,68,18,23:25:00
FL05526,2024-12-09,T2,B787,10:05:00,40,37,0,10:42:00
FL05527,2024-04-10,T3,A321,06:14:00,45,67,22,07:21:00
FL05528,2024-10-08,T1,B787,10:38:00,45,42,0,11:20:00
FL05529,2024-12-23,T2,A320,17:28:00,50,60,10,18:28:00
FL05530,2024-06-11,T1,B737,22:37:00,40,52,12,23:29:00
FL05531,2024-07-21,T1,A320,22:58:00,45,52,7,23:50:00
